"return_id","order__order_id","product__product_id","customer__customer_id","return_unit_cost","return_unit_quantity","wdf__client_id","return_unit_paid_amount","date","return_date"
"R-UDMOIUDI","O-YFN16O01","P-4NZA2QGO","C-JHVY4N8H","589.35","5","merchant__electronics","486.86","2023-12-01 07:05:13","2023-12-01 07:05:13"
"R-66YBPQOF","O-2DVEY4SR","P-AOCIVY7V","C-DJ1MJMRQ","356.34","7","merchant__clothing","277.62","2023-12-01 11:31:48","2023-12-01 11:31:48"
"R-YQYUU7DZ","O-GMBMB6F5","P-QTCC1QZX","C-YGA7V40B","167.22","4","merchant__bigboxretailer","530.31","2023-12-01 12:08:46","2023-12-01 12:08:46"
"R-QG697CGB","O-8B8ALK6R","P-I1EK2RA1","C-JP0GSO6B","181.36","7","merchant__electronics","367.86","2023-12-01 13:07:39","2023-12-01 13:07:39"
"R-GNGKGT6M","O-FRJOYKEW","P-WH20NQO6","C-PIS06T00","60.56","7","merchant__bigboxretailer","272.25","2023-12-01 13:20:45","2023-12-01 13:20:45"
"R-U3QOYPRK","O-8B8ALK6R","P-YHQL78FM","C-JP0GSO6B","137.87","6","merchant__electronics","307.93","2023-12-01 14:00:32","2023-12-01 14:00:32"
"R-FR64A1Q2","O-YFN16O01","P-KODMDODH","C-JHVY4N8H","153.32","8","merchant__electronics","454.24","2023-12-01 16:48:50","2023-12-01 16:48:50"
"R-2PEIMW7D","O-4G9ORIZX","P-EHKJYGAL","C-Z3LIMVRD","16.88","5","merchant__electronics","173.56","2023-12-01 17:42:47","2023-12-01 17:42:47"
"R-TGULS0SE","O-04P3RMUA","P-XLCOJWPX","C-2G2DBOYI","19.35","7","merchant__electronics","32.76","2023-12-01 19:35:59","2023-12-01 19:35:59"
"R-6D3IX8B7","O-38SIBMLT","P-XLCOJWPX","C-9DTYMC7X","4.91","5","merchant__bigboxretailer","141.63","2023-12-01 21:07:03","2023-12-01 21:07:03"
"R-K273SVRS","O-O1F1J5SY","P-5OZ3VDM1","C-JTYKAIAA","185.28","6","merchant__bigboxretailer","150.11","2023-12-01 21:56:23","2023-12-01 21:56:23"
"R-DFGPFF43","O-NGXT9WM8","P-3UGI5Q6N","C-8TDMP6B6","578.58","9","merchant__electronics","487.91","2023-12-02 02:30:50","2023-12-02 02:30:50"
"R-B25F9ER6","O-I7375DOY","P-ZHBUWTA0","C-UREOFD2D","25.03","10","merchant__electronics","469.73","2023-12-02 07:11:13","2023-12-02 07:11:13"
"R-HLDVUH6R","O-EOR6RIE4","P-TLNTAS8N","C-1EAZIG6S","775.03","10","merchant__electronics","690.09","2023-12-02 10:07:22","2023-12-02 10:07:22"
"R-L97WLAEQ","O-GMBMB6F5","P-XLCOJWPX","C-YGA7V40B","3.93","2","merchant__bigboxretailer","8.71","2023-12-02 11:04:47","2023-12-02 11:04:47"
"R-3OKT4AMU","O-O1F1J5SY","P-9JXUBEF9","C-JTYKAIAA","49.65","9","merchant__bigboxretailer","553.3","2023-12-02 11:06:21","2023-12-02 11:06:21"
"R-11OQYR18","O-NGSGIA14","P-WJ02AIHW","C-QGGCN32I","655.82","7","merchant__electronics","658.1","2023-12-02 11:39:26","2023-12-02 11:39:26"
"R-MD93L5U5","O-T9YOW97F","P-2PS6UREM","C-L1ILO5HO","581.7","3","merchant__electronics","742.77","2023-12-02 12:52:48","2023-12-02 12:52:48"
"R-CXEUZALX","O-QHKBCO04","P-VWPB01YN","C-SVJ2Y1UW","56.56","6","merchant__bigboxretailer","123.92","2023-12-02 13:58:38","2023-12-02 13:58:38"
"R-QYXJCU4K","O-T00UUTX8","P-B01VWS38","C-9HJ8V283","75.45","1","merchant__electronics","545.48","2023-12-02 15:28:37","2023-12-02 15:28:37"
"R-1G57BPFM","O-O1F1J5SY","P-OZOXVVH9","C-JTYKAIAA","79.92","10","merchant__bigboxretailer","85.81","2023-12-02 16:57:05","2023-12-02 16:57:05"
"R-TOIFXYT6","O-CP4ZNSLZ","P-YHQL78FM","C-TOJRWJQM","501.4","6","merchant__electronics","396.01","2023-12-02 17:03:02","2023-12-02 17:03:02"
"R-F3WVZ7D1","O-639R8OYN","P-2PS6UREM","C-FDVMYB5X","43.79","6","merchant__electronics","328.72","2023-12-02 17:06:43","2023-12-02 17:06:43"
"R-EIVH7MGH","O-C9XYKY0P","P-HNI2QR67","C-J00LMKIS","224.51","9","merchant__bigboxretailer","901.49","2023-12-02 21:06:00","2023-12-02 21:06:00"
"R-KFV9D3S1","O-O5C7NOSA","P-FKPTQI59","C-H6UUE9M4","89.77","2","merchant__electronics","231.6","2023-12-02 21:52:23","2023-12-02 21:52:23"
"R-8A2QTMIF","O-AHUT3VLW","P-VOEIYK0G","C-QCW234FY","12.58","4","merchant__bigboxretailer","535.75","2023-12-03 05:46:47","2023-12-03 05:46:47"
"R-CTGYH2Q5","O-BGWF13OX","P-R7M1D68U","C-IVDYT0IE","132.41","1","merchant__bigboxretailer","286.76","2023-12-03 14:53:00","2023-12-03 14:53:00"
"R-JY2G1UAN","O-CP4ZNSLZ","P-0EHNKABW","C-TOJRWJQM","120.19","1","merchant__electronics","116.92","2023-12-03 16:44:17","2023-12-03 16:44:17"
"R-L8AUN5GR","O-BTXQQTKZ","P-ISSHH50H","C-BWMSGOBI","118.72","6","merchant__electronics","119.77","2023-12-03 19:44:13","2023-12-03 19:44:13"
"R-RY8ZOA9E","O-2DVEY4SR","P-FKPTQI59","C-DJ1MJMRQ","541.89","1","merchant__clothing","444.41","2023-12-04 09:27:33","2023-12-04 09:27:33"
"R-D7NI1GPE","O-QRLJSOUD","P-ODTOG0C1","C-JD7EECVN","11.58","5","merchant__bigboxretailer","70.22","2023-12-04 09:45:40","2023-12-04 09:45:40"
"R-65ZI194X","O-NGSGIA14","P-ISSHH50H","C-QGGCN32I","27.14","7","merchant__electronics","509.51","2023-12-04 10:18:10","2023-12-04 10:18:10"
"R-TV8F471U","O-KW3A5830","P-EHKJYGAL","C-VMO608SH","29.85","8","merchant__electronics","147.76","2023-12-04 10:43:57","2023-12-04 10:43:57"
"R-0FQMWR99","O-2DVEY4SR","P-WJ02AIHW","C-DJ1MJMRQ","19.86","2","merchant__clothing","15.52","2023-12-04 12:15:54","2023-12-04 12:15:54"
"R-BYPBF5NA","O-T00UUTX8","P-6GC7XGPK","C-9HJ8V283","785.64","8","merchant__electronics","653.49","2023-12-04 12:55:33","2023-12-04 12:55:33"
"R-N0LKG83W","O-2L5ALKIR","P-3TA62ZFL","C-2Q3VZBAO","701.52","3","merchant__clothing","506.14","2023-12-04 14:03:12","2023-12-04 14:03:12"
"R-OOHN217A","O-QHKBCO04","P-YS3GT836","C-SVJ2Y1UW","200.91","9","merchant__bigboxretailer","265.02","2023-12-04 14:20:55","2023-12-04 14:20:55"
"R-PZXHMFZG","O-Q3VMFMOK","P-3QEYGQT6","C-DH3ZTCXD","175.08","9","merchant__bigboxretailer","568.46","2023-12-04 16:56:17","2023-12-04 16:56:17"
"R-X9SSJ2RC","O-CP4ZNSLZ","P-QCFV8W45","C-TOJRWJQM","323.65","2","merchant__electronics","290.75","2023-12-04 17:15:23","2023-12-04 17:15:23"
"R-MRIGO91U","O-BGWF13OX","P-XLCOJWPX","C-IVDYT0IE","92.79","1","merchant__bigboxretailer","334.27","2023-12-04 18:27:58","2023-12-04 18:27:58"
"R-ZJG4T3F2","O-04P3RMUA","P-3UGI5Q6N","C-2G2DBOYI","182.64","1","merchant__electronics","553.34","2023-12-04 18:57:34","2023-12-04 18:57:34"
"R-OM6ZD0TD","O-T9YOW97F","P-4NZA2QGO","C-L1ILO5HO","88.31","8","merchant__electronics","105.69","2023-12-04 20:33:43","2023-12-04 20:33:43"
"R-YEK1JR55","O-KW3A5830","P-6YXUDZDH","C-VMO608SH","190.62","8","merchant__electronics","302.26","2023-12-04 22:19:46","2023-12-04 22:19:46"
"R-8AY1KN20","O-AHUT3VLW","P-V8JCV0J1","C-QCW234FY","395.23","3","merchant__bigboxretailer","329.61","2023-12-05 03:26:48","2023-12-05 03:26:48"
"R-7BFPD11E","O-AHUT3VLW","P-YS3GT836","C-QCW234FY","3.4","8","merchant__bigboxretailer","118.45","2023-12-05 04:11:39","2023-12-05 04:11:39"
"R-1Y4MGL7M","O-T29OXNG2","P-QTCC1QZX","C-C0MBRY7I","270.81","2","merchant__bigboxretailer","163.24","2023-12-05 06:18:29","2023-12-05 06:18:29"
"R-Y11RJAAI","O-X4NO7P1G","P-FKPTQI59","C-OMIZEYW5","544.05","8","merchant__electronics","479.65","2023-12-05 07:45:06","2023-12-05 07:45:06"
"R-G8QPNOUC","O-S851UHTW","P-MC5L29EJ","C-RG3OOMWI","189.96","1","merchant__bigboxretailer","627.94","2023-12-05 08:59:36","2023-12-05 08:59:36"
"R-X662CIRR","O-8U576A4M","P-3QEYGQT6","C-HQU4XGN2","743.61","1","merchant__electronics","763.1","2023-12-05 17:08:44","2023-12-05 17:08:44"
"R-R41U9EF1","O-O1F1J5SY","P-CF5SF6B1","C-JTYKAIAA","114.51","3","merchant__bigboxretailer","190.05","2023-12-05 21:09:11","2023-12-05 21:09:11"
"R-I23L0VY6","O-O5C7NOSA","P-KODMDODH","C-H6UUE9M4","4.58","7","merchant__electronics","70.93","2023-12-05 21:18:15","2023-12-05 21:18:15"
"R-WOVUO2DK","O-TC3OZM35","P-B01VWS38","C-X6FU9638","443.95","3","merchant__electronics","540.11","2023-12-05 21:26:18","2023-12-05 21:26:18"
"R-YEFYFDQP","O-NGXT9WM8","P-B01VWS38","C-8TDMP6B6","70.3","3","merchant__electronics","116.2","2023-12-06 03:56:36","2023-12-06 03:56:36"
"R-EM4UPU4X","O-QRLJSOUD","P-VOEIYK0G","C-JD7EECVN","9.12","5","merchant__bigboxretailer","129.16","2023-12-06 10:44:23","2023-12-06 10:44:23"
"R-S4XZGJLC","O-CP4ZNSLZ","P-XLCOJWPX","C-TOJRWJQM","186.28","5","merchant__electronics","438.79","2023-12-06 12:56:11","2023-12-06 12:56:11"
"R-YKMUNUOY","O-MEBW7GFL","P-MPQ6WXMT","C-TUW5TF09","107.6","5","merchant__electronics","210.55","2023-12-06 12:56:23","2023-12-06 12:56:23"
"R-CS6XD0II","O-2L5ALKIR","P-FKPTQI59","C-2Q3VZBAO","278.3","5","merchant__clothing","380.82","2023-12-06 15:07:56","2023-12-06 15:07:56"
"R-MOBWSLR6","O-LFVDNNNJ","P-MPQ6WXMT","C-SGU66AUG","331.87","7","merchant__electronics","386.95","2023-12-06 16:16:02","2023-12-06 16:16:02"
"R-H1ZY2J7W","O-MEBW7GFL","P-EHKJYGAL","C-TUW5TF09","192.97","1","merchant__electronics","396.91","2023-12-06 17:47:30","2023-12-06 17:47:30"
"R-EOL0KVN0","O-38SIBMLT","P-OZOXVVH9","C-9DTYMC7X","456.35","9","merchant__bigboxretailer","531.92","2023-12-06 19:11:06","2023-12-06 19:11:06"
"R-85RTL7BI","O-TC3OZM35","P-EHKJYGAL","C-X6FU9638","74.63","3","merchant__electronics","541.56","2023-12-06 20:18:18","2023-12-06 20:18:18"
"R-H87X9QO8","O-J3WOZYNE","P-YHQL78FM","C-NXRMZ765","484.32","4","merchant__bigboxretailer","720.81","2023-12-06 21:13:10","2023-12-06 21:13:10"
"R-NF0NKRUV","O-I5T75391","P-3QEYGQT6","C-4AUF3WIM","188.92","4","merchant__bigboxretailer","430.21","2023-12-06 22:12:27","2023-12-06 22:12:27"
"R-K876UBCO","O-MVLLEBCQ","P-7C6SF1AO","C-G4MLAH25","498.11","7","merchant__bigboxretailer","602.36","2023-12-06 22:22:36","2023-12-06 22:22:36"
"R-FFBLJOVQ","O-38SIBMLT","P-Z1MH6RU4","C-9DTYMC7X","225.89","5","merchant__bigboxretailer","655.92","2023-12-07 11:37:59","2023-12-07 11:37:59"
"R-9VUSQUI2","O-2L5ALKIR","P-B01VWS38","C-2Q3VZBAO","801.73","9","merchant__clothing","497.8","2023-12-07 18:37:26","2023-12-07 18:37:26"
"R-VLUN1CXG","O-KFDCO179","P-9JXUBEF9","C-QCRJL2WM","483.43","5","merchant__bigboxretailer","870.99","2023-12-07 20:25:25","2023-12-07 20:25:25"
"R-71UYO13L","O-XN3VKON9","P-BZG799N1","C-Z2QPY6AD","187.65","3","merchant__electronics","329.58","2023-12-07 21:18:34","2023-12-07 21:18:34"
"R-Z9U5YJQL","O-GBAAGOS0","P-0NWV2F1G","C-3TPC2PU0","499.93","5","merchant__clothing","368.76","2023-12-08 09:58:34","2023-12-08 09:58:34"
"R-FEQYV64L","O-THQVJ5FW","P-4CG2IOLF","C-D9DB6IBY","139.32","5","merchant__electronics","231.62","2023-12-08 10:05:11","2023-12-08 10:05:11"
"R-H68VFWQA","O-2D9EPBIQ","P-JFNWQIFR","C-OWCJYHZY","215.55","9","merchant__bigboxretailer","667.43","2023-12-08 10:21:26","2023-12-08 10:21:26"
"R-QMY6Q3SD","O-GBAAGOS0","P-GYWIFA3N","C-3TPC2PU0","410.79","4","merchant__clothing","486.94","2023-12-08 10:24:28","2023-12-08 10:24:28"
"R-PN1CZWZE","O-639R8OYN","P-4NZA2QGO","C-FDVMYB5X","181.93","4","merchant__electronics","331.92","2023-12-08 12:54:23","2023-12-08 12:54:23"
"R-UYNZZ5JE","O-JV9X9AAH","P-4T2DYSGY","C-845RWIB4","749.44","4","merchant__bigboxretailer","851.63","2023-12-08 13:32:44","2023-12-08 13:32:44"
"R-S6VX9S3C","O-ZQHRLJIH","P-YHQL78FM","C-45GHSRIS","434.5","1","merchant__bigboxretailer","372.84","2023-12-08 15:20:45","2023-12-08 15:20:45"
"R-XIKATGII","O-IJ8AWOON","P-MPQ6WXMT","C-11C38VGQ","252.01","5","merchant__electronics","716.03","2023-12-08 18:36:00","2023-12-08 18:36:00"
"R-2L0JWCR2","O-2L5ALKIR","P-AM5G4O7T","C-2Q3VZBAO","573.9","8","merchant__clothing","827.84","2023-12-08 18:44:20","2023-12-08 18:44:20"
"R-IK7O719F","O-6U32CM19","P-ZHBUWTA0","C-V7UJJ94N","163.4","9","merchant__electronics","606.15","2023-12-08 20:12:36","2023-12-08 20:12:36"
"R-AAPB6A5L","O-4NVVBC3R","P-QCFV8W45","C-XSGKDD0R","415.62","1","merchant__clothing","490.03","2023-12-08 20:59:01","2023-12-08 20:59:01"
"R-70T05PKM","O-NT6U76X2","P-WJ02AIHW","C-HL9WA8X6","162.3","3","merchant__electronics","383.88","2023-12-08 21:35:29","2023-12-08 21:35:29"
"R-ACTQ5HM6","O-GBAAGOS0","P-KTIPZKCX","C-3TPC2PU0","222.29","1","merchant__clothing","215.47","2023-12-09 08:24:55","2023-12-09 08:24:55"
"R-IHGEY98S","O-4NVVBC3R","P-KTIPZKCX","C-XSGKDD0R","288.58","8","merchant__clothing","279.83","2023-12-09 12:14:37","2023-12-09 12:14:37"
"R-TU9C0237","O-X4NO7P1G","P-Z59F8USY","C-OMIZEYW5","474.33","2","merchant__electronics","779.79","2023-12-09 17:09:06","2023-12-09 17:09:06"
"R-91CZJ0OS","O-NT6U76X2","P-XLCOJWPX","C-HL9WA8X6","45.1","5","merchant__electronics","37.89","2023-12-09 18:24:55","2023-12-09 18:24:55"
"R-3Z6U4F0O","O-QBOH4U57","P-4CG2IOLF","C-MFU6F3VG","433.75","8","merchant__electronics","610.54","2023-12-09 20:00:05","2023-12-09 20:00:05"
"R-TK0OTF2Z","O-2D9EPBIQ","P-9JXUBEF9","C-OWCJYHZY","257.63","1","merchant__bigboxretailer","463.72","2023-12-09 21:18:19","2023-12-09 21:18:19"
"R-EPQ9M2H2","O-QBOH4U57","P-EHKJYGAL","C-MFU6F3VG","19.73","9","merchant__electronics","37.57","2023-12-09 21:49:06","2023-12-09 21:49:06"
"R-KF678KPL","O-AHUT3VLW","P-WH20NQO6","C-QCW234FY","309.71","3","merchant__bigboxretailer","255.73","2023-12-10 06:14:22","2023-12-10 06:14:22"
"R-FZT5TLBS","O-SMZ8FJ98","P-ZHBUWTA0","C-TA6WA7QA","57.63","8","merchant__electronics","122.96","2023-12-10 09:59:42","2023-12-10 09:59:42"
"R-YLHF7A6W","O-2JOCCF11","P-KYRSOO4D","C-GK31PQBL","419.65","1","merchant__bigboxretailer","322.46","2023-12-10 10:19:50","2023-12-10 10:19:50"
"R-3ZEM7G0Z","O-2L5ALKIR","P-EHKJYGAL","C-2Q3VZBAO","446.34","10","merchant__clothing","632.5","2023-12-10 18:27:55","2023-12-10 18:27:55"
"R-R99GJXG2","O-NUBCWAMI","P-L3S2YL4N","C-284IDM7E","92.39","10","merchant__clothing","658.66","2023-12-10 19:04:02","2023-12-10 19:04:02"
"R-VJRWJB0J","O-J3WOZYNE","P-HNI2QR67","C-NXRMZ765","20.11","7","merchant__bigboxretailer","51.0","2023-12-10 21:15:21","2023-12-10 21:15:21"
"R-W0J7TMTE","O-A1KXCNQK","P-9NRU3SVM","C-D6NYORAG","53.9","3","merchant__bigboxretailer","86.16","2023-12-11 07:52:50","2023-12-11 07:52:50"
"R-03KH6HNV","O-H30P4I3G","P-HNI2QR67","C-PP548NZZ","270.8","6","merchant__electronics","355.0","2023-12-11 12:13:17","2023-12-11 12:13:17"
"R-6Z6YQ6BB","O-X86C0VPZ","P-1RZN2MS3","C-R6KLX7VK","382.52","7","merchant__bigboxretailer","231.98","2023-12-11 12:51:44","2023-12-11 12:51:44"
"R-O8QURI6V","O-IJ8AWOON","P-Z59F8USY","C-11C38VGQ","374.44","4","merchant__electronics","773.67","2023-12-11 19:24:28","2023-12-11 19:24:28"
"R-BOX4L94H","O-639R8OYN","P-3QEYGQT6","C-FDVMYB5X","201.19","2","merchant__electronics","333.71","2023-12-11 21:13:36","2023-12-11 21:13:36"
"R-68YUJXPP","O-6MOJN5HD","P-155PCQB5","C-V2KB53JT","100.61","3","merchant__bigboxretailer","127.67","2023-12-11 21:38:06","2023-12-11 21:38:06"
"R-ZWMBU639","O-KXBOW6CN","P-KODMDODH","C-RHW4HCWM","45.73","10","merchant__electronics","60.83","2023-12-12 05:34:13","2023-12-12 05:34:13"
"R-9DPUOJ6F","O-DI78XN3E","P-KODMDODH","C-R3U0Z65N","189.6","3","merchant__bigboxretailer","252.06","2023-12-12 10:50:16","2023-12-12 10:50:16"
"R-QQAP332T","O-MVLLEBCQ","P-KODMDODH","C-G4MLAH25","631.19","3","merchant__bigboxretailer","385.31","2023-12-12 15:17:25","2023-12-12 15:17:25"
"R-ENI31SRC","O-2JOCCF11","P-VWPB01YN","C-GK31PQBL","237.85","8","merchant__bigboxretailer","308.06","2023-12-12 15:34:26","2023-12-12 15:34:26"
"R-GA30V3CR","O-X86C0VPZ","P-ZAU2W3Z9","C-R6KLX7VK","26.79","7","merchant__bigboxretailer","47.38","2023-12-12 16:42:22","2023-12-12 16:42:22"
"R-1PHXC8B3","O-MUSEY35L","P-AOCIVY7V","C-AG30E0S7","136.54","3","merchant__electronics","319.24","2023-12-12 17:13:51","2023-12-12 17:13:51"
"R-3DKHT51I","O-ZM4N5SVB","P-CF5SF6B1","C-BLDI3JU1","680.92","2","merchant__bigboxretailer","836.91","2023-12-12 18:45:06","2023-12-12 18:45:06"
"R-YHIREH2U","O-HDGVPEQC","P-XK8I8GS4","C-AXFBF9OH","29.74","7","merchant__bigboxretailer","309.12","2023-12-12 19:57:24","2023-12-12 19:57:24"
"R-DB8700T0","O-XGLTS8C7","P-4CG2IOLF","C-KDCSSZZS","106.25","5","merchant__bigboxretailer","155.28","2023-12-12 20:06:24","2023-12-12 20:06:24"
"R-WU0SG40N","O-IE0MMZ6B","P-HNI2QR67","C-54DIAQ4P","9.55","8","merchant__bigboxretailer","536.89","2023-12-13 02:37:42","2023-12-13 02:37:42"
"R-ACC8D1QL","O-HBE9ACTP","P-WXWJ1PQH","C-2FFPC7OE","729.26","6","merchant__electronics","698.53","2023-12-13 06:27:27","2023-12-13 06:27:27"
"R-7DFZURMT","O-X86C0VPZ","P-155PCQB5","C-R6KLX7VK","94.55","8","merchant__bigboxretailer","300.91","2023-12-13 11:20:37","2023-12-13 11:20:37"
"R-PBQQ9F2E","O-TSPKND7D","P-WJ02AIHW","C-CLXDJ5PI","3.86","3","merchant__clothing","15.21","2023-12-13 17:12:19","2023-12-13 17:12:19"
"R-G4AWYRLF","O-SMZ8FJ98","P-FKPTQI59","C-TA6WA7QA","323.45","7","merchant__electronics","539.93","2023-12-13 17:14:42","2023-12-13 17:14:42"
"R-RV0IBAMY","O-H3WEN4N8","P-0G8HM5U2","C-WWOPGUM9","101.16","8","merchant__clothing","741.25","2023-12-14 02:36:18","2023-12-14 02:36:18"
"R-6Y2M6VHM","O-H3WEN4N8","P-TB2IC3IY","C-WWOPGUM9","99.73","3","merchant__clothing","177.02","2023-12-14 03:48:15","2023-12-14 03:48:15"
"R-8WW1KMJY","O-H3WEN4N8","P-73D6VT4O","C-WWOPGUM9","550.38","5","merchant__clothing","712.24","2023-12-14 04:45:51","2023-12-14 04:45:51"
"R-QBCUBWXE","O-2ETNQJTU","P-1DCQEQ1D","C-RIQG9TCN","893.87","5","merchant__bigboxretailer","540.68","2023-12-14 08:54:11","2023-12-14 08:54:11"
"R-C2BDUEIS","O-QRP4WOXT","P-KODMDODH","C-SV8T6OSF","549.92","1","merchant__electronics","456.78","2023-12-14 09:27:53","2023-12-14 09:27:53"
"R-01UMQ85W","O-NF39VBGE","P-WJ02AIHW","C-G6WRINED","17.58","7","merchant__electronics","42.57","2023-12-14 12:15:35","2023-12-14 12:15:35"
"R-MW7BZX4Z","O-QBOH4U57","P-2PS6UREM","C-MFU6F3VG","63.23","7","merchant__electronics","451.92","2023-12-14 18:40:06","2023-12-14 18:40:06"
"R-0XQ2SOIJ","O-7YBQYX9D","P-MC5L29EJ","C-UIJQKF9O","41.05","4","merchant__bigboxretailer","104.71","2023-12-14 20:28:53","2023-12-14 20:28:53"
"R-55VOBJ2Y","O-2509ZU24","P-0EHNKABW","C-35LFOD5M","578.86","5","merchant__clothing","654.81","2023-12-15 11:04:16","2023-12-15 11:04:16"
"R-BZ860PXQ","O-NF39VBGE","P-QCFV8W45","C-G6WRINED","288.1","9","merchant__electronics","681.87","2023-12-15 17:09:48","2023-12-15 17:09:48"
"R-SFIZH3GH","O-ZM4N5SVB","P-FIILZP9M","C-BLDI3JU1","295.28","7","merchant__bigboxretailer","253.96","2023-12-15 19:03:53","2023-12-15 19:03:53"
"R-JL2LFHZC","O-7YBQYX9D","P-HNI2QR67","C-UIJQKF9O","621.27","9","merchant__bigboxretailer","671.38","2023-12-15 22:58:30","2023-12-15 22:58:30"
"R-D7H4ZXRS","O-IE0MMZ6B","P-XLCOJWPX","C-54DIAQ4P","395.85","10","merchant__bigboxretailer","781.8","2023-12-16 01:38:06","2023-12-16 01:38:06"
"R-986ZP7UT","O-I8DYL1HJ","P-4CG2IOLF","C-JE0NHX0T","493.37","4","merchant__electronics","651.07","2023-12-16 10:58:25","2023-12-16 10:58:25"
"R-K8752148","O-UZ88L7HF","P-OZOXVVH9","C-FY88NY7I","637.63","10","merchant__bigboxretailer","956.36","2023-12-16 11:17:31","2023-12-16 11:17:31"
"R-22YGO7T7","O-RYDHXY3P","P-YHQL78FM","C-WV8JYYSH","728.47","4","merchant__electronics","459.25","2023-12-16 17:35:23","2023-12-16 17:35:23"
"R-YEJKRYB3","O-6OQFH2AV","P-1RZN2MS3","C-TRVBNO7V","68.0","1","merchant__bigboxretailer","447.56","2023-12-16 18:17:11","2023-12-16 18:17:11"
"R-SF5DKG3Y","O-MUSEY35L","P-EHKJYGAL","C-AG30E0S7","55.89","8","merchant__electronics","150.6","2023-12-16 19:49:29","2023-12-16 19:49:29"
"R-P3VUJ8KQ","O-MUSEY35L","P-XLCOJWPX","C-AG30E0S7","475.65","2","merchant__electronics","770.21","2023-12-16 20:56:13","2023-12-16 20:56:13"
"R-NLZN3HIB","O-4DVWPLLX","P-K1125O1E","C-8HW7KT95","82.76","4","merchant__clothing","309.47","2023-12-17 00:00:42","2023-12-17 00:00:42"
"R-XDFDLMNO","O-Z58OQ1OJ","P-KODMDODH","C-KVL2VOLX","52.17","10","merchant__electronics","92.45","2023-12-17 08:53:15","2023-12-17 08:53:15"
"R-XZXE4EEE","O-3HH4N61C","P-6JQQCPTT","C-V0XKIFB8","211.63","7","merchant__clothing","295.09","2023-12-17 09:38:25","2023-12-17 09:38:25"
"R-NJG8XP21","O-EN8QIKHL","P-XLCOJWPX","C-A40MUPU2","287.51","3","merchant__electronics","307.55","2023-12-17 12:13:28","2023-12-17 12:13:28"
"R-7B6WSORZ","O-3DDDEBIM","P-155PCQB5","C-OCRVVHM2","247.98","6","merchant__bigboxretailer","619.24","2023-12-17 12:17:41","2023-12-17 12:17:41"
"R-JXOWSOBX","O-OAC3EVFX","P-2PS6UREM","C-XMG5R4EH","289.05","10","merchant__clothing","375.91","2023-12-17 16:33:21","2023-12-17 16:33:21"
"R-VME70O37","O-WPYPAO8O","P-RMA7V2ST","C-9OKO6Y79","29.35","8","merchant__clothing","103.98","2023-12-17 16:43:45","2023-12-17 16:43:45"
"R-4P05C3QJ","O-J626NFHM","P-9NRU3SVM","C-TXBSS60G","541.34","3","merchant__bigboxretailer","470.95","2023-12-17 17:22:33","2023-12-17 17:22:33"
"R-ND3E7SDF","O-MUSEY35L","P-3QEYGQT6","C-AG30E0S7","383.27","7","merchant__electronics","240.68","2023-12-17 21:26:42","2023-12-17 21:26:42"
"R-7TMTOT3W","O-6OQFH2AV","P-XK8I8GS4","C-TRVBNO7V","282.91","9","merchant__bigboxretailer","319.27","2023-12-17 21:39:43","2023-12-17 21:39:43"
"R-H1BAVD79","O-3HH4N61C","P-GYWIFA3N","C-V0XKIFB8","14.95","7","merchant__clothing","278.43","2023-12-18 12:31:00","2023-12-18 12:31:00"
"R-0I6LAI0H","O-ZM4N5SVB","P-IW00QT67","C-BLDI3JU1","162.98","9","merchant__bigboxretailer","291.85","2023-12-18 14:02:32","2023-12-18 14:02:32"
"R-YJYXE4FJ","O-FEBIT7BH","P-4T2DYSGY","C-VXR9M26I","80.58","3","merchant__bigboxretailer","646.76","2023-12-18 17:26:40","2023-12-18 17:26:40"
"R-BS8OD2RT","O-CBZ0WMQ8","P-WXWJ1PQH","C-NO7NQALL","769.17","6","merchant__electronics","746.73","2023-12-18 17:32:25","2023-12-18 17:32:25"
"R-3BJ1Y642","O-RYDHXY3P","P-B01VWS38","C-WV8JYYSH","74.78","2","merchant__electronics","155.47","2023-12-18 20:49:08","2023-12-18 20:49:08"
"R-ODF3L00G","O-X86C0VPZ","P-KODMDODH","C-R6KLX7VK","784.97","1","merchant__bigboxretailer","676.17","2023-12-18 21:52:41","2023-12-18 21:52:41"
"R-L8FFLAVS","O-Z58OQ1OJ","P-FKPTQI59","C-KVL2VOLX","67.23","10","merchant__electronics","340.34","2023-12-19 07:10:46","2023-12-19 07:10:46"
"R-VWNSUEX4","O-MUSEY35L","P-4KW88B3C","C-AG30E0S7","103.47","6","merchant__electronics","112.38","2023-12-19 09:13:47","2023-12-19 09:13:47"
"R-5GRRY81H","O-H30P4I3G","P-ISSHH50H","C-PP548NZZ","688.99","4","merchant__electronics","695.8","2023-12-19 12:56:06","2023-12-19 12:56:06"
"R-JO5LCH8K","O-2ETNQJTU","P-VOEIYK0G","C-RIQG9TCN","131.61","5","merchant__bigboxretailer","200.18","2023-12-19 14:12:19","2023-12-19 14:12:19"
"R-C61RNPO9","O-6OQFH2AV","P-XSZP9R64","C-TRVBNO7V","152.9","9","merchant__bigboxretailer","222.4","2023-12-19 14:26:22","2023-12-19 14:26:22"
"R-JH475BDY","O-3HH4N61C","P-MSABXCSH","C-V0XKIFB8","258.02","7","merchant__clothing","207.83","2023-12-19 18:56:52","2023-12-19 18:56:52"
