"monthly_inventory_id","product__product_id","inventory_month","monthly_quantity_eom","wdf__client_id","monthly_quantity_bom","date"
"M-GDT40Y4L","P-M35CA2E9","2023-07-01","82","merchant__electronics","82","2023-07-01 00:00:00"
"M-GSJQ63C5","P-KG7R8M2L","2023-07-01","679","merchant__electronics","679","2023-07-01 00:00:00"
"M-026KGD0M","P-TYYC4TYQ","2023-07-01","463","merchant__electronics","463","2023-07-01 00:00:00"
"M-C555JKDD","P-SYY6JT1Q","2023-07-01","369","merchant__electronics","369","2023-07-01 00:00:00"
"M-A6BMIWG3","P-WKDWO58J","2023-07-01","138","merchant__electronics","138","2023-07-01 00:00:00"
"M-GMKKLKUK","P-G75MYA3L","2023-07-01","164","merchant__electronics","164","2023-07-01 00:00:00"
"M-CNB7N53K","P-9NPZMJMF","2023-07-01","564","merchant__electronics","564","2023-07-01 00:00:00"
"M-F757CUU1","P-OPA3WYFJ","2023-07-01","698","merchant__electronics","698","2023-07-01 00:00:00"
"M-1K8F96HF","P-2J8Y2UV0","2023-07-01","159","merchant__electronics","159","2023-07-01 00:00:00"
"M-3P97LCT0","P-HY4II61Y","2023-07-01","630","merchant__electronics","630","2023-07-01 00:00:00"
"M-1UJNN5K5","P-1ILMUXUR","2023-07-01","100","merchant__electronics","100","2023-07-01 00:00:00"
"M-L1SE2UXS","P-Q3DDHVO9","2023-07-01","517","merchant__electronics","517","2023-07-01 00:00:00"
"M-RNTK9S7W","P-7YUZFE6E","2023-07-01","468","merchant__electronics","468","2023-07-01 00:00:00"
"M-FF86H48N","P-W9FP7F15","2023-07-01","519","merchant__electronics","519","2023-07-01 00:00:00"
"M-A0UE1TB8","P-T4L7LL0Z","2023-07-01","727","merchant__electronics","727","2023-07-01 00:00:00"
"M-FRDPE72H","P-SRSOUJM9","2023-07-01","921","merchant__electronics","921","2023-07-01 00:00:00"
"M-0KNRZJY4","P-HSDMHDL8","2023-07-01","301","merchant__electronics","301","2023-07-01 00:00:00"
"M-26KAGM9M","P-PUEZLWDA","2023-07-01","177","merchant__electronics","177","2023-07-01 00:00:00"
"M-ERLBI81F","P-M12YKA1Z","2023-07-01","974","merchant__electronics","974","2023-07-01 00:00:00"
"M-XIIG01XK","P-N1M7DVQ3","2023-07-01","328","merchant__electronics","328","2023-07-01 00:00:00"
"M-COMHUVXV","P-8QKO0364","2023-07-01","425","merchant__electronics","425","2023-07-01 00:00:00"
"M-TA9UOAIS","P-3W7QPD97","2023-07-01","7089","merchant__electronics","7790","2023-07-01 00:00:00"
"M-9FD12OPO","P-ULHRG4GB","2023-07-01","7390","merchant__electronics","8188","2023-07-01 00:00:00"
"M-6H8KI938","P-3Y7S5IDJ","2023-07-01","7813","merchant__electronics","8668","2023-07-01 00:00:00"
"M-JTEUADWK","P-0UMDKDI8","2023-07-01","7947","merchant__electronics","8684","2023-07-01 00:00:00"
"M-TOZZWN5P","P-B133E5GU","2023-07-01","7200","merchant__electronics","7856","2023-07-01 00:00:00"
"M-Z3WPID1Q","P-71K5EPIZ","2023-07-01","7755","merchant__electronics","8412","2023-07-01 00:00:00"
"M-F9R6GG0S","P-C62GOWS4","2023-07-01","8293","merchant__electronics","8959","2023-07-01 00:00:00"
"M-AV714F5V","P-S9SV88ZB","2023-07-01","7912","merchant__electronics","8696","2023-07-01 00:00:00"
"M-CM7SM93I","P-PICZSIFB","2023-07-01","7612","merchant__electronics","8273","2023-07-01 00:00:00"
"M-9OZ4WT7J","P-8Q7E4XWL","2023-07-01","254","merchant__electronics","254","2023-07-01 00:00:00"
"M-6CKOHDDD","P-ZB7UQRXA","2023-07-01","976","merchant__electronics","976","2023-07-01 00:00:00"
"M-6TDVYGWC","P-YLYHG9DI","2023-07-01","154","merchant__electronics","154","2023-07-01 00:00:00"
"M-G9TCIIIK","P-GG6SRFRI","2023-07-01","113","merchant__electronics","113","2023-07-01 00:00:00"
"M-W9FSI57Q","P-MBVSWRQE","2023-07-01","464","merchant__electronics","464","2023-07-01 00:00:00"
"M-AVMYLWBL","P-WC5UB7OD","2023-07-01","378","merchant__electronics","378","2023-07-01 00:00:00"
"M-3BZZ1X9H","P-33JGK6R3","2023-07-01","38","merchant__electronics","38","2023-07-01 00:00:00"
"M-DMK8SFSH","P-I40CH1VY","2023-07-01","607","merchant__electronics","607","2023-07-01 00:00:00"
"M-X07XRYO0","P-LCNYTMRM","2023-07-01","99","merchant__electronics","99","2023-07-01 00:00:00"
"M-ZSMKT8BV","P-FKL70JPO","2023-07-01","579","merchant__electronics","579","2023-07-01 00:00:00"
"M-SIJPNC03","P-PDBC8R3I","2023-07-01","956","merchant__electronics","956","2023-07-01 00:00:00"
"M-6UDSM707","P-BLJ9N6B1","2023-07-01","207","merchant__electronics","207","2023-07-01 00:00:00"
"M-OPA536LA","P-GK4GAM4E","2023-07-01","388","merchant__electronics","388","2023-07-01 00:00:00"
"M-MIIS1JXX","P-RGWCH2QE","2023-07-01","828","merchant__electronics","828","2023-07-01 00:00:00"
"M-Q2LN35OW","P-18Z2UEJ2","2023-07-01","721","merchant__electronics","721","2023-07-01 00:00:00"
"M-XE5FOJBW","P-CQTSDEI3","2023-07-01","752","merchant__electronics","752","2023-07-01 00:00:00"
"M-BQND03WP","P-YDFVJOZ9","2023-07-01","743","merchant__electronics","743","2023-07-01 00:00:00"
"M-UF789FGD","P-XHSAEDLK","2023-07-01","589","merchant__electronics","589","2023-07-01 00:00:00"
"M-DRC069ET","P-0O7TA9NL","2023-07-01","456","merchant__electronics","456","2023-07-01 00:00:00"
"M-X62KVAQZ","P-9VGAX24L","2023-07-01","180","merchant__electronics","180","2023-07-01 00:00:00"
"M-Y5HVWAQ8","P-O4AYKOW8","2023-07-01","839","merchant__electronics","839","2023-07-01 00:00:00"
"M-IZ022L4K","P-0S9Y7C8H","2023-07-01","743","merchant__electronics","743","2023-07-01 00:00:00"
"M-42RXU807","P-3WHQ8JB1","2023-07-01","104","merchant__electronics","104","2023-07-01 00:00:00"
"M-8NB51840","P-WLIINZZA","2023-07-01","415","merchant__electronics","415","2023-07-01 00:00:00"
"M-IL23IIND","P-KBM2MXOA","2023-07-01","637","merchant__electronics","637","2023-07-01 00:00:00"
"M-C7EJWK5R","P-G1EAU5X7","2023-07-01","87","merchant__electronics","87","2023-07-01 00:00:00"
"M-3L3NGYAG","P-43WKFSAY","2023-07-01","311","merchant__electronics","311","2023-07-01 00:00:00"
"M-FDZDCO7V","P-D74LH52Z","2023-07-01","642","merchant__electronics","642","2023-07-01 00:00:00"
"M-KRK664Q1","P-9584CF34","2023-07-01","261","merchant__electronics","261","2023-07-01 00:00:00"
"M-1WK9A22J","P-6W0RXJIJ","2023-07-01","803","merchant__electronics","803","2023-07-01 00:00:00"
"M-VZ9CE6D8","P-9E2QWWYF","2023-08-01","1934","merchant__clothing","2136","2023-08-01 00:00:00"
"M-KDNLTJ49","P-VVFU1JSD","2023-08-01","2322","merchant__clothing","2496","2023-08-01 00:00:00"
"M-5XEIJGM5","P-UWZBNWBF","2023-08-01","2719","merchant__clothing","2936","2023-08-01 00:00:00"
"M-TF8972DP","P-QJM9CGOC","2023-08-01","2335","merchant__clothing","2674","2023-08-01 00:00:00"
"M-BL2PNP16","P-AP2VLH9R","2023-08-01","2044","merchant__clothing","2248","2023-08-01 00:00:00"
"M-XF173T2B","P-F7E5IX2B","2023-08-01","1992","merchant__clothing","2270","2023-08-01 00:00:00"
"M-KTCYIVA3","P-WELC80UL","2023-08-01","2166","merchant__clothing","2371","2023-08-01 00:00:00"
"M-VOIAQPQ5","P-IZ01YCC0","2023-08-01","1969","merchant__clothing","2277","2023-08-01 00:00:00"
"M-5HC0MQQ6","P-Z8YAFBZT","2023-08-01","1751","merchant__clothing","1973","2023-08-01 00:00:00"
"M-DWPYT2W7","P-SF7F2R8W","2023-08-01","2516","merchant__clothing","2816","2023-08-01 00:00:00"
"M-CMPD11VR","P-HYD6V6R6","2023-08-01","2047","merchant__clothing","2323","2023-08-01 00:00:00"
"M-KPI2AH2U","P-LYKV1PFD","2023-08-01","2482","merchant__clothing","2767","2023-08-01 00:00:00"
"M-P7VGZJW6","P-86QVHCKN","2023-08-01","2008","merchant__clothing","2329","2023-08-01 00:00:00"
"M-TOS8MX6J","P-CT29LLIB","2023-08-01","1915","merchant__clothing","2129","2023-08-01 00:00:00"
"M-PEW90U38","P-2C2DM5TS","2023-08-01","2803","merchant__clothing","3080","2023-08-01 00:00:00"
"M-41IVRUK4","P-2CM3ADX9","2023-08-01","2924","merchant__clothing","3185","2023-08-01 00:00:00"
"M-5CZDPBNP","P-LC1GVCVA","2023-08-01","1715","merchant__clothing","1945","2023-08-01 00:00:00"
"M-IYVI9QLB","P-81930YFA","2023-08-01","2492","merchant__clothing","2763","2023-08-01 00:00:00"
"M-Q0H5F7XQ","P-J8QNCOER","2023-08-01","2664","merchant__clothing","2884","2023-08-01 00:00:00"
"M-L1WEMQHX","P-5MBMB0WZ","2023-08-01","2658","merchant__clothing","2843","2023-08-01 00:00:00"
"M-VLFA9M0L","P-1FJ5TPIN","2023-08-01","2090","merchant__clothing","2303","2023-08-01 00:00:00"
"M-NG9DADEJ","P-SLNK6RR7","2023-08-01","2491","merchant__clothing","2787","2023-08-01 00:00:00"
"M-1DUZM9J3","P-2TVAJ7B5","2023-08-01","2612","merchant__clothing","2815","2023-08-01 00:00:00"
"M-INNFZCCX","P-CEAA4SO6","2023-08-01","2359","merchant__clothing","2607","2023-08-01 00:00:00"
"M-GSAOKR0P","P-6H7X4WKL","2023-08-01","2276","merchant__clothing","2450","2023-08-01 00:00:00"
"M-P1M9AWN5","P-6NI7O7PQ","2023-08-01","2166","merchant__clothing","2414","2023-08-01 00:00:00"
"M-JEN56R7Y","P-EBTAOP0H","2023-08-01","2261","merchant__clothing","2570","2023-08-01 00:00:00"
"M-A5O2OVIP","P-NXER8PK7","2023-08-01","2355","merchant__clothing","2571","2023-08-01 00:00:00"
"M-REZKUB3Z","P-72ZJFVDT","2023-08-01","2799","merchant__clothing","2976","2023-08-01 00:00:00"
"M-M9MC275S","P-6FVM832Y","2023-08-01","2414","merchant__clothing","2664","2023-08-01 00:00:00"
"M-M0KQ4FW9","P-IEU0ZQOA","2023-08-01","2210","merchant__clothing","2398","2023-08-01 00:00:00"
"M-9B8QLFDB","P-M35CA2E9","2023-08-01","2413","merchant__clothing","2667","2023-08-01 00:00:00"
"M-AN94Z1PW","P-KG7R8M2L","2023-08-01","2559","merchant__clothing","2844","2023-08-01 00:00:00"
"M-VD330NH1","P-TYYC4TYQ","2023-08-01","1939","merchant__clothing","2193","2023-08-01 00:00:00"
"M-FUC03GYM","P-SYY6JT1Q","2023-08-01","2730","merchant__clothing","2976","2023-08-01 00:00:00"
"M-XO5MJWWA","P-WKDWO58J","2023-08-01","2239","merchant__clothing","2563","2023-08-01 00:00:00"
"M-2ZRD3M54","P-G75MYA3L","2023-08-01","1860","merchant__clothing","2092","2023-08-01 00:00:00"
"M-JAEABXTO","P-9NPZMJMF","2023-08-01","2075","merchant__clothing","2315","2023-08-01 00:00:00"
"M-GQMJ58W3","P-OPA3WYFJ","2023-08-01","1942","merchant__clothing","2205","2023-08-01 00:00:00"
"M-SN9SMWP1","P-2J8Y2UV0","2023-08-01","1786","merchant__clothing","2001","2023-08-01 00:00:00"
"M-HYQAUZ7Y","P-HY4II61Y","2023-08-01","2439","merchant__clothing","2626","2023-08-01 00:00:00"
"M-XYTDKQ40","P-1ILMUXUR","2023-08-01","2091","merchant__clothing","2316","2023-08-01 00:00:00"
"M-ZEFVEA1J","P-Q3DDHVO9","2023-08-01","1889","merchant__clothing","2129","2023-08-01 00:00:00"
"M-8N3INE6K","P-7YUZFE6E","2023-08-01","2781","merchant__clothing","3028","2023-08-01 00:00:00"
"M-WRIQ4BUG","P-W9FP7F15","2023-08-01","1981","merchant__clothing","2230","2023-08-01 00:00:00"
"M-6G637QAU","P-T4L7LL0Z","2023-08-01","1792","merchant__clothing","2041","2023-08-01 00:00:00"
"M-0N0R1RNN","P-SRSOUJM9","2023-08-01","2599","merchant__clothing","2811","2023-08-01 00:00:00"
"M-1TYE0XRW","P-HSDMHDL8","2023-08-01","2163","merchant__clothing","2396","2023-08-01 00:00:00"
"M-ET82ATZX","P-PUEZLWDA","2023-08-01","2223","merchant__clothing","2495","2023-08-01 00:00:00"
"M-8F1NC38B","P-M12YKA1Z","2023-08-01","1892","merchant__clothing","2071","2023-08-01 00:00:00"
"M-EY5G21HG","P-N1M7DVQ3","2023-08-01","1953","merchant__clothing","2156","2023-08-01 00:00:00"
"M-SDPL1ZMH","P-8QKO0364","2023-08-01","2119","merchant__clothing","2387","2023-08-01 00:00:00"
"M-4AJ0SVAD","P-3W7QPD97","2023-08-01","178","merchant__clothing","178","2023-08-01 00:00:00"
"M-UBSKJNT8","P-ULHRG4GB","2023-08-01","24","merchant__clothing","24","2023-08-01 00:00:00"
"M-Q2QHHH5V","P-3Y7S5IDJ","2023-08-01","843","merchant__clothing","843","2023-08-01 00:00:00"
"M-M0O80JDW","P-0UMDKDI8","2023-08-01","798","merchant__clothing","798","2023-08-01 00:00:00"
"M-EL4JE18C","P-B133E5GU","2023-08-01","934","merchant__clothing","934","2023-08-01 00:00:00"
"M-9TGZQPGH","P-71K5EPIZ","2023-08-01","299","merchant__clothing","299","2023-08-01 00:00:00"
"M-F4KU0JAB","P-C62GOWS4","2023-08-01","26","merchant__clothing","26","2023-08-01 00:00:00"
"M-Z1YRCMEC","P-S9SV88ZB","2023-08-01","9","merchant__clothing","9","2023-08-01 00:00:00"
"M-URGW5U4E","P-PICZSIFB","2023-08-01","117","merchant__clothing","117","2023-08-01 00:00:00"
"M-Q5TIZ416","P-8Q7E4XWL","2023-08-01","970","merchant__clothing","970","2023-08-01 00:00:00"
"M-XTNGX3DA","P-ZB7UQRXA","2023-08-01","521","merchant__clothing","521","2023-08-01 00:00:00"
"M-KHX384TV","P-YLYHG9DI","2023-08-01","85","merchant__clothing","85","2023-08-01 00:00:00"
"M-DZC3X87V","P-GG6SRFRI","2023-08-01","794","merchant__clothing","794","2023-08-01 00:00:00"
"M-Z97SRASK","P-MBVSWRQE","2023-08-01","688","merchant__clothing","688","2023-08-01 00:00:00"
"M-1UCM2X09","P-WC5UB7OD","2023-08-01","755","merchant__clothing","755","2023-08-01 00:00:00"
"M-W5FO2C0Z","P-33JGK6R3","2023-08-01","421","merchant__clothing","421","2023-08-01 00:00:00"
"M-KDISGTKQ","P-I40CH1VY","2023-08-01","207","merchant__clothing","207","2023-08-01 00:00:00"
"M-3OB9IPU7","P-LCNYTMRM","2023-08-01","756","merchant__clothing","756","2023-08-01 00:00:00"
"M-B9ZSEB92","P-FKL70JPO","2023-08-01","803","merchant__clothing","803","2023-08-01 00:00:00"
"M-HUVVWBCA","P-PDBC8R3I","2023-08-01","395","merchant__clothing","395","2023-08-01 00:00:00"
"M-TCY1GLR7","P-BLJ9N6B1","2023-08-01","588","merchant__clothing","588","2023-08-01 00:00:00"
"M-040T8PA8","P-GK4GAM4E","2023-08-01","521","merchant__clothing","521","2023-08-01 00:00:00"
"M-7RQJWCBI","P-RGWCH2QE","2023-08-01","985","merchant__clothing","985","2023-08-01 00:00:00"
"M-VC2PUQRQ","P-18Z2UEJ2","2023-08-01","425","merchant__clothing","425","2023-08-01 00:00:00"
"M-N3SPEVFJ","P-CQTSDEI3","2023-08-01","847","merchant__clothing","847","2023-08-01 00:00:00"
"M-3RBO4LHM","P-YDFVJOZ9","2023-08-01","623","merchant__clothing","623","2023-08-01 00:00:00"
"M-E3XLFBKB","P-XHSAEDLK","2023-08-01","10","merchant__clothing","10","2023-08-01 00:00:00"
"M-SCCWZXHD","P-0O7TA9NL","2023-08-01","666","merchant__clothing","666","2023-08-01 00:00:00"
"M-DJ3V1USI","P-9VGAX24L","2023-08-01","93","merchant__clothing","93","2023-08-01 00:00:00"
"M-35L2ZILR","P-O4AYKOW8","2023-08-01","476","merchant__clothing","476","2023-08-01 00:00:00"
"M-8NFWN0PR","P-0S9Y7C8H","2023-08-01","928","merchant__clothing","928","2023-08-01 00:00:00"
"M-GMD545G2","P-3WHQ8JB1","2023-08-01","229","merchant__clothing","229","2023-08-01 00:00:00"
"M-UBGJCKM4","P-WLIINZZA","2023-08-01","762","merchant__clothing","762","2023-08-01 00:00:00"
"M-55L3F0P4","P-KBM2MXOA","2023-08-01","55","merchant__clothing","55","2023-08-01 00:00:00"
"M-HYNX54UR","P-G1EAU5X7","2023-08-01","2677","merchant__clothing","2927","2023-08-01 00:00:00"
"M-WPX0T3T1","P-43WKFSAY","2023-08-01","2469","merchant__clothing","2713","2023-08-01 00:00:00"
"M-1D93FSKP","P-D74LH52Z","2023-08-01","2163","merchant__clothing","2410","2023-08-01 00:00:00"
"M-4WW2JCPV","P-9584CF34","2023-08-01","2539","merchant__clothing","2821","2023-08-01 00:00:00"
"M-URMF3V9U","P-6W0RXJIJ","2023-08-01","1994","merchant__clothing","2255","2023-08-01 00:00:00"
"M-Y2F6E7FU","P-9E2QWWYF","2023-08-01","107","merchant__bigboxretailer","107","2023-08-01 00:00:00"
"M-8P4DYZTS","P-VVFU1JSD","2023-08-01","607","merchant__bigboxretailer","607","2023-08-01 00:00:00"
"M-BPCD6LRT","P-UWZBNWBF","2023-08-01","760","merchant__bigboxretailer","760","2023-08-01 00:00:00"
"M-59TY164B","P-QJM9CGOC","2023-08-01","974","merchant__bigboxretailer","974","2023-08-01 00:00:00"
"M-Q58KP71L","P-AP2VLH9R","2023-08-01","331","merchant__bigboxretailer","331","2023-08-01 00:00:00"
"M-E3PG94NN","P-F7E5IX2B","2023-08-01","756","merchant__bigboxretailer","756","2023-08-01 00:00:00"
"M-TEW78IMX","P-WELC80UL","2023-08-01","750","merchant__bigboxretailer","750","2023-08-01 00:00:00"
"M-QG05RCX1","P-IZ01YCC0","2023-08-01","293","merchant__bigboxretailer","293","2023-08-01 00:00:00"
"M-WVPG4FWJ","P-Z8YAFBZT","2023-08-01","801","merchant__bigboxretailer","801","2023-08-01 00:00:00"
"M-W8GMORXT","P-SF7F2R8W","2023-08-01","276","merchant__bigboxretailer","276","2023-08-01 00:00:00"
"M-D8B0MZH7","P-HYD6V6R6","2023-08-01","838","merchant__bigboxretailer","838","2023-08-01 00:00:00"
"M-7BZDVTIX","P-LYKV1PFD","2023-08-01","774","merchant__bigboxretailer","774","2023-08-01 00:00:00"
"M-36YJUXLZ","P-86QVHCKN","2023-08-01","781","merchant__bigboxretailer","781","2023-08-01 00:00:00"
"M-U1CL4T2P","P-CT29LLIB","2023-08-01","167","merchant__bigboxretailer","167","2023-08-01 00:00:00"
"M-9V4PEU80","P-2C2DM5TS","2023-08-01","438","merchant__bigboxretailer","438","2023-08-01 00:00:00"
"M-BR53IF83","P-2CM3ADX9","2023-08-01","865","merchant__bigboxretailer","865","2023-08-01 00:00:00"
"M-DWP1NYGU","P-LC1GVCVA","2023-08-01","990","merchant__bigboxretailer","990","2023-08-01 00:00:00"
"M-SYYPFR67","P-81930YFA","2023-08-01","125","merchant__bigboxretailer","125","2023-08-01 00:00:00"
"M-KZTI0G72","P-J8QNCOER","2023-08-01","981","merchant__bigboxretailer","981","2023-08-01 00:00:00"
"M-FOGTYZR4","P-5MBMB0WZ","2023-08-01","755","merchant__bigboxretailer","755","2023-08-01 00:00:00"
"M-KMHJNAW8","P-1FJ5TPIN","2023-08-01","698","merchant__bigboxretailer","698","2023-08-01 00:00:00"
"M-0XVF1VZS","P-SLNK6RR7","2023-08-01","317","merchant__bigboxretailer","317","2023-08-01 00:00:00"
"M-H1ER35TB","P-2TVAJ7B5","2023-08-01","129","merchant__bigboxretailer","129","2023-08-01 00:00:00"
"M-GXO3CUQR","P-CEAA4SO6","2023-08-01","636","merchant__bigboxretailer","636","2023-08-01 00:00:00"
"M-Q6JM2U53","P-6H7X4WKL","2023-08-01","968","merchant__bigboxretailer","968","2023-08-01 00:00:00"
"M-0I7OEKGW","P-6NI7O7PQ","2023-08-01","570","merchant__bigboxretailer","570","2023-08-01 00:00:00"
"M-G3Z5LGGB","P-EBTAOP0H","2023-08-01","776","merchant__bigboxretailer","776","2023-08-01 00:00:00"
"M-IWAPJ6AZ","P-NXER8PK7","2023-08-01","230","merchant__bigboxretailer","230","2023-08-01 00:00:00"
"M-KQD6RQ7J","P-72ZJFVDT","2023-08-01","847","merchant__bigboxretailer","847","2023-08-01 00:00:00"
"M-5YON6U6U","P-6FVM832Y","2023-08-01","654","merchant__bigboxretailer","654","2023-08-01 00:00:00"
"M-6IN31H46","P-IEU0ZQOA","2023-08-01","978","merchant__bigboxretailer","978","2023-08-01 00:00:00"
"M-61SE7OYD","P-M35CA2E9","2023-08-01","84","merchant__bigboxretailer","84","2023-08-01 00:00:00"
"M-RWRL2UUW","P-KG7R8M2L","2023-08-01","467","merchant__bigboxretailer","467","2023-08-01 00:00:00"
"M-4V8HEX0H","P-TYYC4TYQ","2023-08-01","826","merchant__bigboxretailer","826","2023-08-01 00:00:00"
"M-O2IQGRI6","P-SYY6JT1Q","2023-08-01","320","merchant__bigboxretailer","320","2023-08-01 00:00:00"
"M-IHFKY3UC","P-WKDWO58J","2023-08-01","262","merchant__bigboxretailer","262","2023-08-01 00:00:00"
"M-5MSRD67E","P-G75MYA3L","2023-08-01","379","merchant__bigboxretailer","379","2023-08-01 00:00:00"
"M-BZA72GLE","P-9NPZMJMF","2023-08-01","606","merchant__bigboxretailer","606","2023-08-01 00:00:00"
"M-KP0KCR4O","P-OPA3WYFJ","2023-08-01","377","merchant__bigboxretailer","377","2023-08-01 00:00:00"
"M-6A34KVMX","P-2J8Y2UV0","2023-08-01","831","merchant__bigboxretailer","831","2023-08-01 00:00:00"
"M-BIT7SLNU","P-HY4II61Y","2023-08-01","420","merchant__bigboxretailer","420","2023-08-01 00:00:00"
"M-UTMKQOI4","P-1ILMUXUR","2023-08-01","899","merchant__bigboxretailer","899","2023-08-01 00:00:00"
"M-Y7HIOP12","P-Q3DDHVO9","2023-08-01","291","merchant__bigboxretailer","291","2023-08-01 00:00:00"
"M-TE57PFMM","P-7YUZFE6E","2023-08-01","705","merchant__bigboxretailer","705","2023-08-01 00:00:00"
"M-9DEEY4CO","P-W9FP7F15","2023-08-01","95","merchant__bigboxretailer","95","2023-08-01 00:00:00"
"M-1WSTISS6","P-T4L7LL0Z","2023-08-01","811","merchant__bigboxretailer","811","2023-08-01 00:00:00"
"M-FXLEVWGL","P-SRSOUJM9","2023-08-01","776","merchant__bigboxretailer","776","2023-08-01 00:00:00"
"M-UMJWLLW5","P-HSDMHDL8","2023-08-01","900","merchant__bigboxretailer","900","2023-08-01 00:00:00"
"M-LIDUB79T","P-PUEZLWDA","2023-08-01","280","merchant__bigboxretailer","280","2023-08-01 00:00:00"
"M-CPFPY431","P-M12YKA1Z","2023-08-01","24","merchant__bigboxretailer","24","2023-08-01 00:00:00"
"M-TJFX0VRY","P-N1M7DVQ3","2023-08-01","490","merchant__bigboxretailer","490","2023-08-01 00:00:00"
"M-KKAP8M6R","P-8QKO0364","2023-08-01","259","merchant__bigboxretailer","259","2023-08-01 00:00:00"
"M-LD4FG6ED","P-3W7QPD97","2023-08-01","3831","merchant__bigboxretailer","4477","2023-08-01 00:00:00"
"M-372MOXU3","P-ULHRG4GB","2023-08-01","4310","merchant__bigboxretailer","4839","2023-08-01 00:00:00"
"M-IH76YXZA","P-3Y7S5IDJ","2023-08-01","4021","merchant__bigboxretailer","4573","2023-08-01 00:00:00"
"M-JMSNVIVR","P-0UMDKDI8","2023-08-01","3975","merchant__bigboxretailer","4521","2023-08-01 00:00:00"
"M-OFZ8Y44N","P-B133E5GU","2023-08-01","4055","merchant__bigboxretailer","4637","2023-08-01 00:00:00"
"M-83GXADLE","P-71K5EPIZ","2023-08-01","4095","merchant__bigboxretailer","4590","2023-08-01 00:00:00"
"M-VMFDH1UZ","P-C62GOWS4","2023-08-01","3732","merchant__bigboxretailer","4233","2023-08-01 00:00:00"
"M-8EB2LY9Y","P-S9SV88ZB","2023-08-01","4401","merchant__bigboxretailer","4939","2023-08-01 00:00:00"
"M-I3TZ4K77","P-PICZSIFB","2023-08-01","4410","merchant__bigboxretailer","4856","2023-08-01 00:00:00"
"M-QQX9AT7W","P-8Q7E4XWL","2023-08-01","3972","merchant__bigboxretailer","4552","2023-08-01 00:00:00"
"M-LNWYMWMV","P-ZB7UQRXA","2023-08-01","3406","merchant__bigboxretailer","3871","2023-08-01 00:00:00"
"M-XHHNB1C4","P-YLYHG9DI","2023-08-01","3560","merchant__bigboxretailer","4042","2023-08-01 00:00:00"
"M-DFQAEQQB","P-GG6SRFRI","2023-08-01","4400","merchant__bigboxretailer","4979","2023-08-01 00:00:00"
"M-P4FQ91YE","P-MBVSWRQE","2023-08-01","4091","merchant__bigboxretailer","4617","2023-08-01 00:00:00"
"M-2V7QSHSD","P-WC5UB7OD","2023-08-01","4427","merchant__bigboxretailer","4952","2023-08-01 00:00:00"
"M-91EE8FM1","P-33JGK6R3","2023-08-01","3528","merchant__bigboxretailer","4025","2023-08-01 00:00:00"
"M-JR5DUUJ6","P-I40CH1VY","2023-08-01","4086","merchant__bigboxretailer","4557","2023-08-01 00:00:00"
"M-VKQUAT05","P-LCNYTMRM","2023-08-01","4211","merchant__bigboxretailer","4776","2023-08-01 00:00:00"
"M-8GOTR0AO","P-FKL70JPO","2023-08-01","4081","merchant__bigboxretailer","4631","2023-08-01 00:00:00"
