"order_id","wdf__client_id","order_status"
"O-T4WCM4ML","merchant__electronics","Processed"
"O-G09EAV0R","merchant__bigboxretailer","In Cart"
"O-SRC5FATK","merchant__electronics","Processed"
"O-IQ1UZ569","merchant__clothing","In Cart"
"O-NSI7LM95","merchant__bigboxretailer","Processed"
"O-3ZDDZA62","merchant__electronics","Processed"
"O-MBA6YLH0","merchant__electronics","In Cart"
"O-WXNULB9Y","merchant__electronics","Processed"
"O-CK8UGZJ0","merchant__bigboxretailer","Processed"
"O-B22ASZ6B","merchant__clothing","Processed"
"O-EFY8NOVX","merchant__bigboxretailer","Canceled"
"O-TK3PR3Q5","merchant__electronics","Processed"
"O-87QDLF5J","merchant__clothing","Processed"
"O-4MOMVEEG","merchant__electronics","Processed"
"O-I5TPRVNI","merchant__bigboxretailer","Processed"
"O-7WR5WXKW","merchant__bigboxretailer","In Cart"
"O-5M7G6JSR","merchant__bigboxretailer","Processed"
"O-YU6L823R","merchant__electronics","In Cart"
"O-Y3KDFWZI","merchant__electronics","In Cart"
"O-Z4VHJM1H","merchant__bigboxretailer","Processed"
"O-LJALQEH8","merchant__bigboxretailer","Processed"
"O-KYSD10ZL","merchant__electronics","Canceled"
"O-BV3UFKNS","merchant__bigboxretailer","Processed"
"O-L6JQ4O2O","merchant__electronics","Processed"
"O-QII2V092","merchant__electronics","Processed"
"O-0I0FQPUZ","merchant__clothing","Processed"
"O-3LDZYAHP","merchant__bigboxretailer","In Cart"
"O-748UFVDM","merchant__bigboxretailer","Processed"
"O-Y27A05PZ","merchant__electronics","Processed"
"O-2JZT1MP4","merchant__clothing","Processed"
"O-CC9S4OZK","merchant__electronics","Processed"
"O-OWKY19IA","merchant__electronics","Processed"
"O-NCJ0EIFL","merchant__bigboxretailer","Processed"
"O-SGS79LOW","merchant__electronics","Processed"
"O-63L09NHO","merchant__electronics","Processed"
"O-UD89GI21","merchant__electronics","In Cart"
"O-WZVN30FG","merchant__bigboxretailer","Processed"
"O-I4V3QO5Z","merchant__electronics","Processed"
"O-02BO5XG6","merchant__clothing","Processed"
"O-8IVOP01S","merchant__electronics","Processed"
"O-SG7NFRSP","merchant__electronics","Processed"
"O-M7HNSH2R","merchant__clothing","Processed"
"O-760U7S6J","merchant__electronics","Processed"
"O-QWHJ6DC7","merchant__clothing","Processed"
"O-R2S7F6WX","merchant__electronics","In Cart"
"O-BAZ4LB5J","merchant__bigboxretailer","Processed"
"O-OPXRAO1F","merchant__bigboxretailer","Processed"
"O-DY3TZNMW","merchant__bigboxretailer","Processed"
"O-DGXP2TIB","merchant__electronics","Processed"
"O-3718WBR0","merchant__bigboxretailer","Processed"
"O-7FNUDS6K","merchant__electronics","Processed"
"O-98RP4MJ1","merchant__electronics","Canceled"
"O-SFF8D2OG","merchant__electronics","Processed"
"O-DWDV6PKK","merchant__bigboxretailer","In Cart"
"O-RLTCZ7RX","merchant__electronics","Processed"
"O-UUNJ3H9B","merchant__clothing","Processed"
"O-G6N4FTYP","merchant__bigboxretailer","Processed"
"O-BP4MN5BA","merchant__clothing","In Cart"
"O-GC0KBXR4","merchant__bigboxretailer","Processed"
"O-3QRJL4FV","merchant__electronics","In Cart"
"O-ULIM55JM","merchant__clothing","Processed"
"O-21C2D1IL","merchant__electronics","Processed"
"O-EON7SDDP","merchant__bigboxretailer","Processed"
"O-34W00CPS","merchant__clothing","Processed"
"O-6P6IFIVR","merchant__electronics","Processed"
"O-PHM9JE52","merchant__bigboxretailer","Processed"
"O-QI5IM2E6","merchant__electronics","Processed"
"O-M7NBVDK7","merchant__bigboxretailer","Processed"
"O-F0AQ31XH","merchant__electronics","Processed"
"O-B94POO48","merchant__electronics","Processed"
"O-CNJ30NSO","merchant__clothing","Processed"
"O-RQISDX5Q","merchant__bigboxretailer","Processed"
"O-VXJHMHRR","merchant__electronics","Processed"
"O-JIF6ILW7","merchant__electronics","In Cart"
"O-KH35AKR3","merchant__electronics","Processed"
"O-O3GGVA9Q","merchant__electronics","Processed"
"O-AYQOE5QW","merchant__electronics","Processed"
"O-6SUFKBUV","merchant__bigboxretailer","Processed"
"O-T58GI8V0","merchant__electronics","Processed"
"O-AM88C5SW","merchant__clothing","In Cart"
"O-LQUXIBTM","merchant__clothing","Processed"
"O-KG20BM4Q","merchant__electronics","In Cart"
"O-QW5R3QHY","merchant__electronics","Processed"
"O-SUEWO9UH","merchant__bigboxretailer","Processed"
"O-6I1BEHDN","merchant__electronics","Processed"
"O-4XYRX8OS","merchant__electronics","Processed"
"O-L2CWPD52","merchant__bigboxretailer","Processed"
"O-CPO22IJA","merchant__bigboxretailer","Processed"
"O-E3WJC0BP","merchant__electronics","Processed"
"O-963H3U57","merchant__electronics","In Cart"
"O-KC8MB0AA","merchant__electronics","Processed"
"O-F5QH6H8F","merchant__electronics","Processed"
"O-K51KMVR1","merchant__bigboxretailer","Processed"
"O-DL13IX3P","merchant__bigboxretailer","In Cart"
"O-D2PZ7ITZ","merchant__electronics","Processed"
"O-83WZ89XC","merchant__bigboxretailer","In Cart"
"O-UBLP2062","merchant__clothing","Processed"
"O-8H2YEE1L","merchant__electronics","Processed"
"O-R65OI7XS","merchant__electronics","Processed"
"O-GBTSOWAG","merchant__bigboxretailer","Processed"
"O-F1FTIMI4","merchant__clothing","Processed"
"O-T3GMIFW6","merchant__bigboxretailer","Canceled"
"O-NM6ZW4R2","merchant__electronics","Processed"
"O-Q3JQ7UYT","merchant__clothing","Canceled"
"O-6H35E6YV","merchant__electronics","Processed"
"O-IQCHL5QH","merchant__electronics","Processed"
"O-EBQHQARF","merchant__clothing","Processed"
"O-32ME5X15","merchant__electronics","Processed"
"O-PV8WMEG6","merchant__electronics","Processed"
"O-TDGKGH3Y","merchant__bigboxretailer","Processed"
"O-G4Q2GJUW","merchant__electronics","Processed"
"O-JR7WE1FM","merchant__bigboxretailer","Processed"
"O-UQT57VGZ","merchant__electronics","Processed"
"O-F8AL11T5","merchant__clothing","Processed"
"O-N7A3N2JR","merchant__clothing","Processed"
"O-SD71Z17C","merchant__electronics","Canceled"
"O-T79V3MJB","merchant__clothing","Processed"
"O-NOI4LRQI","merchant__bigboxretailer","Processed"
"O-S5MR0VF8","merchant__bigboxretailer","Processed"
"O-0IGR70KQ","merchant__electronics","In Cart"
"O-B15JPMJF","merchant__bigboxretailer","Processed"
"O-2NO7G4WV","merchant__electronics","Processed"
"O-6UD2NALX","merchant__electronics","Processed"
"O-KB3A5G8S","merchant__clothing","In Cart"
"O-PES3U2KU","merchant__bigboxretailer","Processed"
"O-86JAPK90","merchant__bigboxretailer","Processed"
"O-5MJ3UVYQ","merchant__electronics","In Cart"
"O-B2X5JKTK","merchant__electronics","Processed"
"O-I90TC0NM","merchant__electronics","Processed"
"O-88BH0R87","merchant__bigboxretailer","In Cart"
"O-7BOZQO2U","merchant__electronics","Processed"
"O-T2MJPEC9","merchant__electronics","Processed"
"O-9298SSV2","merchant__bigboxretailer","Processed"
"O-73MSOIE5","merchant__bigboxretailer","In Cart"
"O-QAPU69FD","merchant__bigboxretailer","Processed"
"O-DRJ2PGSU","merchant__electronics","Canceled"
"O-SAVYN7X3","merchant__bigboxretailer","Processed"
"O-YA6U5P5D","merchant__electronics","In Cart"
"O-MWZAJDRT","merchant__electronics","Processed"
"O-VC8H94IJ","merchant__clothing","Processed"
"O-V7KMPZAX","merchant__bigboxretailer","Processed"
"O-F2LGXKYJ","merchant__electronics","Processed"
"O-9PZISN8A","merchant__electronics","Processed"
"O-P39SX13V","merchant__electronics","Processed"
"O-9X2WE499","merchant__electronics","Processed"
"O-S1DL4Z6M","merchant__electronics","Processed"
"O-MC8MT42Q","merchant__electronics","In Cart"
"O-17ZYKLG3","merchant__clothing","Processed"
"O-O6LMIRNU","merchant__bigboxretailer","Processed"
"O-VG847147","merchant__clothing","Processed"
"O-NFW2EWUB","merchant__electronics","Processed"
"O-R72ARO7W","merchant__clothing","Processed"
"O-YPPFCCO8","merchant__electronics","Processed"
"O-EULF5O7S","merchant__clothing","Processed"
"O-NWY208BU","merchant__electronics","Processed"
"O-C2TUCO6N","merchant__electronics","Processed"
"O-HKKR985U","merchant__bigboxretailer","Processed"
"O-MGI327JK","merchant__electronics","Processed"
"O-C5J6YQY7","merchant__bigboxretailer","Processed"
"O-6S4IHUYR","merchant__bigboxretailer","Processed"
"O-6Z24KQZG","merchant__bigboxretailer","Processed"
"O-H1CCBCPV","merchant__clothing","In Cart"
"O-A11H423X","merchant__bigboxretailer","In Cart"
"O-85K62JZD","merchant__electronics","In Cart"
"O-YWQ532M1","merchant__electronics","Processed"
"O-BBE3C5ES","merchant__electronics","Processed"
"O-B3HVWUMZ","merchant__clothing","Processed"
"O-2VPAVW6P","merchant__electronics","Processed"
"O-A5WTMTOJ","merchant__electronics","Processed"
"O-K6N4BS9Z","merchant__electronics","Processed"
"O-EJT9D8J0","merchant__clothing","Processed"
"O-7RZB2DRR","merchant__bigboxretailer","Processed"
"O-6BQIVRYO","merchant__bigboxretailer","In Cart"
"O-B3SK7X98","merchant__electronics","Processed"
"O-ZQXL0R7A","merchant__bigboxretailer","Processed"
"O-SU1ORTEY","merchant__electronics","Processed"
"O-G27483DS","merchant__bigboxretailer","Processed"
"O-5VZLK327","merchant__bigboxretailer","Processed"
"O-J436Y1UF","merchant__bigboxretailer","Processed"
"O-0IYRNLO1","merchant__electronics","Processed"
"O-KL74ILDQ","merchant__electronics","Processed"
"O-WTSZ1S6Q","merchant__bigboxretailer","Processed"
"O-QTSI7QVH","merchant__bigboxretailer","Processed"
"O-SVM155M1","merchant__electronics","Processed"
"O-71OTN39Z","merchant__electronics","Processed"
"O-LYMQPLQK","merchant__electronics","In Cart"
"O-5THVAB74","merchant__electronics","Processed"
"O-YFTGS1HQ","merchant__clothing","Processed"
"O-CTS8DYK8","merchant__clothing","Processed"
"O-Q7TN7J2G","merchant__electronics","In Cart"
"O-9M8IRTR1","merchant__electronics","Processed"
"O-3V6E4HP0","merchant__clothing","Processed"
"O-3VUS98OG","merchant__electronics","Processed"
"O-TNGI8M60","merchant__bigboxretailer","Processed"
"O-IULQL5T6","merchant__electronics","Processed"
"O-OIQ3E6IQ","merchant__bigboxretailer","Processed"
"O-282017QS","merchant__electronics","Processed"
"O-SFACV3YI","merchant__electronics","Processed"
"O-PV5YMQ7O","merchant__bigboxretailer","Processed"
"O-DJQ9QATS","merchant__electronics","Processed"
"O-5BJ0X6Z2","merchant__clothing","Processed"
"O-XYGP0DFZ","merchant__bigboxretailer","Processed"
"O-HPAU4MJJ","merchant__clothing","In Cart"
"O-E0L06YR6","merchant__electronics","Processed"
"O-UTL0DL5G","merchant__electronics","Canceled"
"O-IUUFGPJR","merchant__electronics","In Cart"
"O-4VCFTMNL","merchant__clothing","Canceled"
"O-FNLTHQ1V","merchant__electronics","Processed"
"O-XZ92QTCQ","merchant__electronics","Processed"
"O-Q5EEIF77","merchant__bigboxretailer","Processed"
"O-PPW2MDLO","merchant__clothing","Processed"
"O-4BD2CWHF","merchant__bigboxretailer","In Cart"
"O-5CNUY3L6","merchant__bigboxretailer","Processed"
"O-1JIWQ0LL","merchant__bigboxretailer","Canceled"
"O-NM7UXLTE","merchant__electronics","Processed"
"O-UHZ6DRB3","merchant__bigboxretailer","Processed"
"O-NIZUW5LY","merchant__electronics","Processed"
"O-DMHA9Z2F","merchant__electronics","Processed"
"O-13KW0NZM","merchant__electronics","In Cart"
"O-VX4WW1LD","merchant__bigboxretailer","Processed"
"O-591MNQ0H","merchant__clothing","In Cart"
"O-2536CLN8","merchant__electronics","Canceled"
"O-4HIWLVYF","merchant__clothing","Processed"
"O-OV8PIM4Q","merchant__electronics","Processed"
"O-F8AEC39K","merchant__clothing","Processed"
"O-ST81Z6I2","merchant__electronics","Processed"
"O-UGTT8EIN","merchant__electronics","Processed"
"O-LPK3666X","merchant__bigboxretailer","Processed"
"O-724QETJT","merchant__electronics","Processed"
"O-T7QTUHKB","merchant__bigboxretailer","Processed"
"O-8BF81DP1","merchant__electronics","In Cart"
"O-A8AM8LKM","merchant__bigboxretailer","Processed"
"O-RB1IQ0W7","merchant__electronics","Processed"
"O-ERN7POIK","merchant__bigboxretailer","In Cart"
"O-ZER276IG","merchant__electronics","In Cart"
"O-C5B28AHM","merchant__electronics","Processed"
"O-9OUZLEJE","merchant__electronics","Processed"
"O-FABBN6AZ","merchant__bigboxretailer","Processed"
"O-0J8Y8JSY","merchant__electronics","Processed"
"O-EINIDGMF","merchant__clothing","Processed"
"O-KK2BA18J","merchant__bigboxretailer","In Cart"
"O-32IOV0QI","merchant__electronics","Processed"
"O-MURUEVJV","merchant__clothing","Processed"
"O-I7KLLOFW","merchant__electronics","Processed"
"O-98KZCVBJ","merchant__electronics","Processed"
"O-JLVM48AD","merchant__bigboxretailer","Processed"
"O-QY0RD7PI","merchant__bigboxretailer","Processed"
"O-E23IIBVX","merchant__electronics","Processed"
"O-P2IJPAIE","merchant__clothing","Processed"
"O-IOV0XZ2F","merchant__bigboxretailer","Processed"
"O-NVG0B47Y","merchant__bigboxretailer","Processed"
"O-ITNUDTVY","merchant__electronics","In Cart"
"O-X08UH36K","merchant__electronics","Processed"
"O-GXQWQ6D0","merchant__electronics","Processed"
"O-ADH0ZLN0","merchant__bigboxretailer","Processed"
"O-PLA23KJH","merchant__bigboxretailer","Processed"
"O-X5XUJITC","merchant__electronics","Processed"
"O-TN2249AV","merchant__clothing","Processed"
"O-BOT6UOLZ","merchant__electronics","Processed"
"O-AGYUOQF2","merchant__clothing","Processed"
"O-D97UQ2ZV","merchant__electronics","Processed"
"O-TGP0Z1GY","merchant__clothing","Processed"
"O-2WQI7H0O","merchant__electronics","Processed"
"O-28NCNDUW","merchant__clothing","Processed"
"O-ZY1KPW9J","merchant__bigboxretailer","Processed"
"O-7V3SNORP","merchant__electronics","Processed"
"O-G05UXOBU","merchant__bigboxretailer","Processed"
"O-M7CUVBP2","merchant__bigboxretailer","Processed"
"O-UKGE75R4","merchant__electronics","In Cart"
"O-DOEMKRT3","merchant__bigboxretailer","In Cart"
"O-RB8KD5CP","merchant__bigboxretailer","Processed"
"O-W2VIODIW","merchant__electronics","Processed"
"O-XTF4M5PO","merchant__electronics","Processed"
"O-YER3YQTN","merchant__electronics","Processed"
"O-RUNUEFK2","merchant__electronics","Processed"
"O-W6Q1WOI1","merchant__bigboxretailer","Processed"
"O-1I539F59","merchant__electronics","Processed"
"O-FC7W9TN3","merchant__electronics","Processed"
"O-28S6UOV4","merchant__electronics","Processed"
"O-7SDA3WRE","merchant__electronics","Processed"
"O-C7Q6ZKDV","merchant__bigboxretailer","Processed"
"O-KHWJAOB3","merchant__clothing","Processed"
"O-KXLPCHUD","merchant__electronics","Processed"
"O-W7OBLH2S","merchant__clothing","In Cart"
"O-QR8CCDXK","merchant__bigboxretailer","Processed"
"O-047BT0QE","merchant__electronics","In Cart"
"O-SZ3ZIGB6","merchant__clothing","Processed"
"O-OAP4QQIC","merchant__bigboxretailer","Processed"
"O-AVTC8HFH","merchant__electronics","Processed"
"O-PZWXKN41","merchant__electronics","Processed"
"O-EM88LQTW","merchant__electronics","Processed"
"O-GJKR0ZC2","merchant__electronics","Canceled"
"O-T875MYXF","merchant__clothing","Processed"
"O-2GGVFIWV","merchant__bigboxretailer","Processed"
"O-AZDG07IB","merchant__electronics","Processed"
"O-LCWOX17M","merchant__bigboxretailer","Processed"
"O-8JEKMYBY","merchant__electronics","In Cart"
"O-AS8HR4JP","merchant__clothing","Processed"
"O-X43MY2O4","merchant__electronics","Processed"
"O-F5JF0UE1","merchant__bigboxretailer","Processed"
"O-SWY9IJRK","merchant__electronics","Processed"
"O-0QV3MU2F","merchant__electronics","Processed"
"O-9SFHK5AL","merchant__bigboxretailer","Processed"
"O-FU4MRNU5","merchant__bigboxretailer","In Cart"
"O-JRXSTFJ2","merchant__bigboxretailer","In Cart"
"O-TG04CXRC","merchant__electronics","In Cart"
"O-E6MHDH1T","merchant__bigboxretailer","Processed"
"O-SN5ZDL73","merchant__bigboxretailer","Canceled"
"O-KJRN6M5G","merchant__electronics","Processed"
"O-KHIIH5EW","merchant__electronics","Processed"
"O-FUF980QA","merchant__bigboxretailer","In Cart"
"O-Q5JXVDSO","merchant__electronics","Processed"
"O-0JLPEOI7","merchant__electronics","Processed"
"O-IJP9T6G4","merchant__bigboxretailer","Processed"
"O-1N11QK4M","merchant__electronics","Processed"
"O-OLHTCHZ9","merchant__electronics","Processed"
"O-AH1HW7CH","merchant__bigboxretailer","Processed"
"O-4UV9X8NS","merchant__bigboxretailer","Processed"
"O-48ITERY2","merchant__electronics","Processed"
"O-0KY61TES","merchant__electronics","Processed"
"O-HEW5AIXN","merchant__electronics","Processed"
"O-89KHXRD2","merchant__bigboxretailer","Processed"
"O-QM2Y4H0K","merchant__clothing","In Cart"
"O-XNHLLBEB","merchant__bigboxretailer","Processed"
"O-MDW0RSCH","merchant__electronics","Processed"
"O-OLL05A5T","merchant__clothing","Processed"
"O-YZQG6UZE","merchant__clothing","Processed"
"O-4HSBI7MS","merchant__clothing","Processed"
"O-LP1ZS7BR","merchant__electronics","Canceled"
"O-2RJTKU5O","merchant__clothing","Canceled"
"O-LBYHIBLN","merchant__electronics","Processed"
"O-61TZIA74","merchant__electronics","In Cart"
"O-RKD718V6","merchant__electronics","Processed"
"O-8GT72I1E","merchant__electronics","Processed"
"O-A1P97LII","merchant__clothing","Processed"
"O-77F97LDT","merchant__electronics","Processed"
"O-WD9VGAR5","merchant__bigboxretailer","Processed"
"O-BGZ4UV45","merchant__electronics","Processed"
"O-B6FRB1XB","merchant__bigboxretailer","Processed"
"O-G5XVD5H7","merchant__electronics","Processed"
"O-T86SFD5D","merchant__electronics","Processed"
"O-GG0OWS06","merchant__bigboxretailer","Processed"
"O-1KSBNOLT","merchant__clothing","Processed"
"O-C1GJB110","merchant__electronics","In Cart"
"O-UTNQQVGH","merchant__electronics","Processed"
"O-E3H9WWS5","merchant__bigboxretailer","Processed"
"O-E5YW7V3M","merchant__clothing","Processed"
"O-YPQ86QK7","merchant__electronics","Processed"
"O-P2H3C7MU","merchant__clothing","In Cart"
"O-IGQQ1O46","merchant__bigboxretailer","Processed"
"O-XK27E6SV","merchant__electronics","Processed"
"O-XKRQE5TY","merchant__electronics","In Cart"
"O-KPFDV0IT","merchant__electronics","Processed"
"O-WEL28D7H","merchant__electronics","Processed"
"O-BKUQO8GZ","merchant__electronics","Processed"
"O-JEB7AROE","merchant__bigboxretailer","In Cart"
"O-9472O8RP","merchant__bigboxretailer","Processed"
"O-BSQX6OBW","merchant__electronics","In Cart"
"O-2UNUMC2Y","merchant__clothing","Processed"
"O-JP4CFZZ1","merchant__bigboxretailer","Processed"
"O-AH1JMVGW","merchant__bigboxretailer","Processed"
"O-BOU5AOSH","merchant__electronics","Processed"
"O-M3NFGU89","merchant__electronics","Processed"
"O-9LARBPZD","merchant__electronics","Processed"
"O-X6EFFNKS","merchant__clothing","Processed"
"O-L7BRCHJ3","merchant__bigboxretailer","Processed"
"O-YE8WRXL0","merchant__electronics","Processed"
"O-MIAZ7GYD","merchant__electronics","Processed"
"O-LZXU7IYS","merchant__bigboxretailer","In Cart"
"O-ZFBGULM2","merchant__clothing","Processed"
"O-V6HDP8HU","merchant__electronics","In Cart"
"O-0Z1A5S1J","merchant__electronics","Processed"
"O-FK8ZWCKT","merchant__bigboxretailer","Processed"
"O-BOYF7NMK","merchant__bigboxretailer","Processed"
"O-4IGQ3Z6R","merchant__electronics","Processed"
"O-07ZM1W5D","merchant__clothing","Processed"
"O-B760YFJQ","merchant__electronics","Processed"
"O-1LSOTRGI","merchant__electronics","Canceled"
"O-KJOBKDHL","merchant__bigboxretailer","Processed"
"O-JDNWGNHL","merchant__clothing","Processed"
"O-FC262YMW","merchant__bigboxretailer","Processed"
"O-KC05ZULW","merchant__clothing","Processed"
"O-GWMED623","merchant__electronics","Processed"
